"","match_id","team_id","team_name","id","using_opta_id","first_name","last_name","image_url","page_url","shirt","is_home_team","time_subbed_on","time_subbed_off","usual_position","position_row","role","is_captain","subbed_out","g","rating_num","rating_bgcolor","is_top_rating","is_match_finished","fantasy_score_num","fantasy_score_bgcolor","home_team_id","home_team_color","away_team_id","away_team_color","stats_fot_mob_rating","stats_minutes_played","stats_saves","stats_goals_conceded","stats_x_got_faced","stats_accurate_passes","stats_accurate_long_balls","stats_diving_save","stats_saves_inside_box","stats_acted_as_sweeper","stats_punches","stats_throws","stats_high_claim","stats_recoveries","stats_touches","stats_goals","stats_assists","stats_total_shots","stats_chances_created","stats_expected_assists_x_a","stats_passes_into_final_third","stats_accurate_crosses","stats_dispossessed","stats_tackles_won","stats_clearances","stats_headed_clearance","stats_interceptions","stats_dribbled_past","stats_ground_duels_won","stats_aerial_duels_won","stats_was_fouled","stats_fouls_committed","stats_shotmap","stats_expected_goals_x_g","stats_shot_accuracy","stats_successful_dribbles","stats_blocks","stats_corners","stats_blocked_shots","stats_expected_goals_on_target_x_got","stats_error_led_to_goal","stats_offsides","stats_own_goal","stats_clearance_off_the_line","stats_big_chance_missed","shotmap","is_starter","stats_penalties_miss","stats_saved_penalties","stats_penalties_won","stats_conceded_penalty","stats_errors_led_to_goal","stats_last_man_tackle","stats_penalty_goals_conceded","opp_rating","league","team_rating","elo_dif","page_url_2"
"22","3978737","1079464","Western United","35365","FALSE","Jamie","Young","https://images.fotmob.com/image_resources/playerimages/35365.png","/players/35365/","1","FALSE","NA","NA","0","0","Keeper","NA","NA","NA","7.8","#1ec853","FALSE","TRUE",NA,"purple","203576","#001840","1079464","#333333","7.79","90","7","2","1.82","40","11/19 (58%)","4","6","0","3","7","1","11","58","NA","NA","NA",NA,"NA",NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"NULL","TRUE",NA,NA,NA,NA,NA,NA,NA,"35.53","A-League","20.03","-15.5","/players/35365/jamie-young"
"23","3978737","203576","Melbourne City","1313047","FALSE","Jordon","Hall","https://images.fotmob.com/image_resources/playerimages/1313047.png","/players/1313047/","18","TRUE","65","NA","1","0","Defender","NA","NA","NA","6.4","#f08022","FALSE","TRUE",NA,"purple","203576","#001840","1079464","#333333","6.42","25",NA,NA,"NA","13","0/2 (0%)",NA,NA,NA,NA,NA,NA," 1","15","0","0","0"," 0","NA"," 1",NA," 0","NA"," 2"," 1",NA,NA," 0","1/1 (100%)"," 0"," 0",NA,"NA","NA",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"NULL","FALSE",NA,NA,NA,NA,NA,NA,NA,"20.03","A-League","35.53","15.5","/players/1313047/jordon-hall"
"24","3978737","203576","Melbourne City","1053472","FALSE","Marco","Tilio","https://images.fotmob.com/image_resources/playerimages/1053472.png","/players/1053472/","23","TRUE","73","NA","2","0","Midfielder","NA","NA","NA","6.4","#f08022","FALSE","TRUE",NA,"purple","203576","#001840","1079464","#333333","6.43","17",NA,NA,"NA","8","0/1 (0%)",NA,NA,NA,NA,NA,NA," 2","17","0","0","1"," 0","NA"," 1",NA," 0","NA",NA,NA,NA,NA,"2/2 (100%)","0/3 (0%)"," 1"," 0","TRUE","0.41","1","1/1 (100%)",NA,NA,NA,"0.85",NA,NA,NA,NA," 1","NULL","FALSE",NA,NA,NA,NA,NA,NA,NA,"20.03","A-League","35.53","15.5","/players/1053472/marco-tilio"
"25","3978737","203576","Melbourne City","1101043","FALSE","Raphael Borges","Rodrigues","https://images.fotmob.com/image_resources/playerimages/1101043.png","/players/1101043/","35","TRUE","NA","NA","3","0","Attacker","NA","NA","NA",NA,"#989898","FALSE","TRUE",NA,"purple","203576","#001840","1079464","#333333"," 0","NA",NA,NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0"," 0","NA",NA,NA," 0","NA",NA,NA,NA,NA," 0"," 0"," 0"," 0",NA,"NA","NA",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"NULL","FALSE",NA,NA,NA,NA,NA,NA,NA,"20.03","A-League","35.53","15.5","/players/1101043/raphael-borges-rodrigues"
"26","3978737","203576","Melbourne City","662363","FALSE","Richard","van der Venne","https://images.fotmob.com/image_resources/playerimages/662363.png","/players/662363/","8","TRUE","NA","NA","2","0","Midfielder","NA","NA","NA",NA,"#989898","FALSE","TRUE",NA,"purple","203576","#001840","1079464","#333333"," 0","NA",NA,NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0"," 0","NA",NA,NA," 0","NA",NA,NA,NA,NA," 0"," 0"," 0"," 0",NA,"NA","NA",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"NULL","FALSE",NA,NA,NA,NA,NA,NA,NA,"20.03","A-League","35.53","15.5","/players/662363/richard-van-der-venne"
"27","3978737","203576","Melbourne City","1108725","FALSE","Kerrin","Stokes","https://images.fotmob.com/image_resources/playerimages/1108725.png","/players/1108725/","36","TRUE","NA","NA","1","0","Defender","NA","NA","NA",NA,"#989898","FALSE","TRUE",NA,"purple","203576","#001840","1079464","#333333"," 0","NA",NA,NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0"," 0","NA",NA,NA," 0","NA",NA,NA,NA,NA," 0"," 0"," 0"," 0",NA,"NA","NA",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"NULL","FALSE",NA,NA,NA,NA,NA,NA,NA,"20.03","A-League","35.53","15.5","/players/1108725/kerrin-stokes"
"28","3978737","203576","Melbourne City","426141","FALSE","Scott","Galloway","https://images.fotmob.com/image_resources/playerimages/426141.png","/players/426141/","2","TRUE","NA","NA","1","0","Defender","NA","NA","NA",NA,"#989898","FALSE","TRUE",NA,"purple","203576","#001840","1079464","#333333"," 0","NA",NA,NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0"," 0","NA",NA,NA," 0","NA",NA,NA,NA,NA," 0"," 0"," 0"," 0",NA,"NA","NA",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"NULL","FALSE",NA,NA,NA,NA,NA,NA,NA,"20.03","A-League","35.53","15.5","/players/426141/scott-galloway"
"29","3978737","203576","Melbourne City","915413","FALSE","Matthew","Sutton","https://images.fotmob.com/image_resources/playerimages/915413.png","/players/915413/","33","TRUE","NA","NA","0","0","Keeper","NA","NA","NA",NA,"#989898","FALSE","TRUE",NA,"purple","203576","#001840","1079464","#333333","0","NA","0","0","0.89","NA","0","0","0","0","0","0","0","0","0","NA","NA","NA",NA,"NA",NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"NULL","FALSE",NA,NA,NA,NA,NA,NA,NA,"20.03","A-League","35.53","15.5","/players/915413/matthew-sutton"
"30","3978737","1079464","Western United","69297","FALSE","Nikolai","Topor-Stanley","https://images.fotmob.com/image_resources/playerimages/69297.png","/players/69297/","44","FALSE","46","NA","1","0","Defender","NA","NA","NA","6.4","#f08022","FALSE","TRUE",NA,"purple","203576","#001840","1079464","#333333","6.36","45",NA,NA,"NA","50","0/3 (0%)",NA,NA,NA,NA,NA,NA," 5","54","0","0","0"," 0","NA"," 3",NA," 0","1",NA,NA,NA,NA,"1/1 (100%)","1/2 (50%)"," 0"," 0",NA,"NA","NA",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"NULL","FALSE",NA,NA,NA,NA,NA,NA,NA,"35.53","A-League","20.03","-15.5","/players/69297/nikolai-topor-stanley"
"31","3978737","1079464","Western United","823541","FALSE","Dylan","Pierias","https://images.fotmob.com/image_resources/playerimages/823541.png","/players/823541/","5","FALSE","61","NA","3","0","Attacker","NA","NA","NA","6.2","#f08022","FALSE","TRUE",NA,"purple","203576","#001840","1079464","#333333","6.21","29",NA,NA,"NA","8",NA,NA,NA,NA,NA,NA,NA," 2","18","0","0","1"," 1","0.01"," 1",NA," 1","NA",NA,NA,NA,NA,"2/6 (33%)"," 0"," 1"," 0","TRUE","0.03","NA","1/4 (25%)",NA,NA," 1","NA",NA,NA,NA,NA,NA,"NULL","FALSE",NA,NA,NA,NA,NA,NA,NA,"35.53","A-League","20.03","-15.5","/players/823541/dylan-pierias"
"32","3978737","1079464","Western United","166020","FALSE","Tongo","Doumbia","https://images.fotmob.com/image_resources/playerimages/166020.png","/players/166020/","7","FALSE","62","NA","2","0","Midfielder","NA","NA","NA","6.1","#f08022","FALSE","TRUE",NA,"purple","203576","#001840","1079464","#333333","6.12","28",NA,NA,"NA","18",NA,NA,NA,NA,NA,NA,NA," 1","26","0","0","0"," 0","NA"," 2",NA," 1","1",NA,NA," 1",NA,"2/4 (50%)"," 0"," 1"," 0",NA,"NA","NA","0/1 (0%)",NA,NA,NA,"NA",NA,NA,NA,NA,NA,"NULL","FALSE",NA,NA,NA,NA,NA,NA,NA,"35.53","A-League","20.03","-15.5","/players/166020/tongo-doumbia"
"33","3978737","1079464","Western United","1217265","FALSE","Nicolas","Milanovic","https://images.fotmob.com/image_resources/playerimages/1217265.png","/players/1217265/","26","FALSE","79","NA","2","0","Midfielder","NA","NA","1","7.0","#1ec853","FALSE","TRUE",NA,"purple","203576","#001840","1079464","#333333","6.99","11",NA,NA,"NA","1",NA,NA,NA,NA,NA,NA,NA,NA," 2","1","0","1"," 0","NA",NA,NA," 0","NA",NA,NA,NA,NA,"0/1 (0%)","1/2 (50%)"," 0"," 1","TRUE","0.1","1",NA,NA,NA,NA,"0.54",NA,NA,NA,NA,NA,"NULL","FALSE",NA,NA,NA,NA,NA,NA,NA,"35.53","A-League","20.03","-15.5","/players/1217265/nicolas-milanovic"
"34","3978737","1079464","Western United","1106919","FALSE","Noah","Botic","https://images.fotmob.com/image_resources/playerimages/1106919.png","/players/1106919/","38","FALSE","NA","NA","3","0","Attacker","NA","NA","NA",NA,"#989898","FALSE","TRUE",NA,"purple","203576","#001840","1079464","#333333"," 0","NA",NA,NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0"," 0","NA",NA,NA," 0","NA",NA,NA,NA,NA," 0"," 0"," 0"," 0",NA,"NA","NA",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"NULL","FALSE",NA,NA,NA,NA,NA,NA,NA,"35.53","A-League","20.03","-15.5","/players/1106919/noah-botic"
"35","3978737","1079464","Western United","685994","FALSE","Jacob","Tratt","https://images.fotmob.com/image_resources/playerimages/685994.png","/players/685994/","27","FALSE","NA","NA","1","0","Defender","NA","NA","NA",NA,"#989898","FALSE","TRUE",NA,"purple","203576","#001840","1079464","#333333"," 0","NA",NA,NA,"NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0"," 0","NA",NA,NA," 0","NA",NA,NA,NA,NA," 0"," 0"," 0"," 0",NA,"NA","NA",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"NULL","FALSE",NA,NA,NA,NA,NA,NA,NA,"35.53","A-League","20.03","-15.5","/players/685994/jacob-tratt"
"36","3978737","1079464","Western United","1110452","FALSE","Ryan","Scott","https://images.fotmob.com/image_resources/playerimages/1110452.png","/players/1110452/","37","FALSE","NA","NA","0","0","Keeper","NA","NA","NA",NA,"#989898","FALSE","TRUE",NA,"purple","203576","#001840","1079464","#333333","0","NA","0","0","1.82","NA","0","0","0","0","0","0","0","0","0","NA","NA","NA",NA,"NA",NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"NULL","FALSE",NA,NA,NA,NA,NA,NA,NA,"35.53","A-League","20.03","-15.5","/players/1110452/ryan-scott"
"37","3978750","8118","Brisbane Roar","750901","FALSE","Jordan","Holmes","https://images.fotmob.com/image_resources/playerimages/750901.png","/players/750901/","23","TRUE","NA","NA","0","0","Keeper","NA","NA","NA","7.0","#1ec853","FALSE","TRUE",NA,"purple","8118","#fd5106","1209973","#333333","7.01","90","3","0","0.54","28","6/16 (38%)","1","2","0","0","5","0","7","36","NA","NA","NA",NA,"NA",NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"NULL","TRUE",NA,NA,NA,NA,NA,NA,NA,"15.94","A-League","15.31","-0.629999999999999","/players/750901/jordan-holmes"
"38","3978750","8118","Brisbane Roar","180096","FALSE","Jack","Hingert","https://images.fotmob.com/image_resources/playerimages/180096.png","/players/180096/","19","TRUE","NA","72","1","1","Defender","NA","NA","NA","7.1","#1ec853","FALSE","TRUE",NA,"purple","8118","#fd5106","1209973","#333333","7.08","72",NA,NA,"NA","29","0/2 (0%)",NA,NA,NA,NA,NA,NA," 5","56","0","0","1"," 2","0.22"," 3","2/6 (33%)"," 0","2"," 1"," 1",NA,NA,"4/8 (50%)","1/4 (25%)"," 1"," 3","TRUE","0.06","NA","1/2 (50%)",NA,NA," 1","NA",NA,NA,NA,NA,NA,"list(id = 2468629761, eventType = ""AttemptSaved"", teamId = 8118, playerId = 180096, playerName = ""Jack Hingert"", x = 97.7631593665393, y = 16.0119750578436, min = 20, minAdded = NA, isBlocked = TRUE, isOnTarget = TRUE, blockedX = 99.1140350876, blockedY = 19.3049681554, goalCrossedY = 33.39, goalCrossedZ = 1.219999994, expectedGoals = 0.0563352704048157, expectedGoalsOnTarget = NA, shotType = ""RightFoot"", situation = ""RegularPlay"", period = ""FirstHalf"", isOwnGoal = FALSE, onGoalShot = list(x = 1.16137566137566, 
    y = 0.322751321164021, zoomRatio = 1), teamColor = ""#fd5106"")","TRUE",NA,NA,NA,NA,NA,NA,NA,"15.94","A-League","15.31","-0.629999999999999","/players/180096/jack-hingert"
"39","3978750","8118","Brisbane Roar","162134","FALSE","Scott","Neville","https://images.fotmob.com/image_resources/playerimages/162134.png","/players/162134/","2","TRUE","NA","NA","1","1","Defender","NA","NA","NA","7.0","#1ec853","FALSE","TRUE",NA,"purple","8118","#fd5106","1209973","#333333","7.02","90",NA,NA,"NA","55","3/9 (33%)",NA,NA,NA,NA,NA,NA," 4","70","0","0","2"," 1","0.01"," 9","0/1 (0%)"," 0","2"," 2"," 1"," 1"," 1","3/9 (33%)","2/5 (40%)"," 1"," 2","TRUE","0.08","0","0/3 (0%)",NA,NA,NA,"NA",NA,NA,NA,NA,NA,"list(id = c(2468623047, 2468651125), eventType = c(""Miss"", ""Miss""), teamId = c(8118, 8118), playerId = c(162134, 162134), playerName = c(""Scott Neville"", ""Scott Neville""), x = c(94.8684225235393, 97.7631593665393), y = c(31.2550011634827, 37.7199999084473), min = c(8, 66), minAdded = c(NA, NA), isBlocked = c(FALSE, FALSE), isOnTarget = c(FALSE, FALSE), blockedX = c(NA, 102.2500000002), blockedY = c(NA, 45.051719741), goalCrossedY = c(24.349554145, 53.8797452228), goalCrossedZ = c(1.9648420956, 0.6228421022
), expectedGoals = c(0.00679948925971985, 0.0755817890167236), expectedGoalsOnTarget = c(NA, NA), shotType = c(""Header"", ""Header""), situation = c(""FromCorner"", ""FromCorner""), period = c(""FirstHalf"", ""SecondHalf""), isOwnGoal = c(FALSE, FALSE), onGoalShot = list(x = c(2, 0), y = c(0.203601172953268, 0.031330487147575), zoomRatio = c(0.391691747386111, 0.190143281900048)), teamColor = c(""#fd5106"", ""#fd5106""))","TRUE",NA,NA,NA,NA,NA,NA,NA,"15.94","A-League","15.31","-0.629999999999999","/players/162134/scott-neville"
"40","3978750","8118","Brisbane Roar","184449","FALSE","Tom","Aldred","https://images.fotmob.com/image_resources/playerimages/184449.png","/players/184449/","5","TRUE","NA","NA","1","1","Defender","NA","NA","NA","6.9","#f08022","FALSE","TRUE",NA,"purple","8118","#fd5106","1209973","#333333","6.88","90",NA,NA,"NA","37","0/2 (0%)",NA,NA,NA,NA,NA,NA," 6","45","0","0","1"," 0","NA"," 3",NA," 1","NA"," 1",NA," 1",NA,"0/2 (0%)","5/7 (71%)"," 0"," 1","TRUE","0.04","0",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"list(id = 2468633895, eventType = ""Miss"", teamId = 8118, playerId = 184449, playerName = ""Tom Aldred"", x = 100.448272968492, y = 25.8806241178513, min = 30, minAdded = NA, isBlocked = FALSE, isOnTarget = FALSE, blockedX = NA, blockedY = NA, goalCrossedY = 28.118809523, goalCrossedZ = 0.9824210478, expectedGoals = 0.0371575951576233, expectedGoalsOnTarget = NA, shotType = ""Header"", situation = ""SetPiece"", period = ""FirstHalf"", isOwnGoal = FALSE, onGoalShot = list(x = 2, y = 0.167044589295658, zoomRatio = 0.642727015012135), 
    teamColor = ""#fd5106"")","TRUE",NA,NA,NA,NA,NA,NA,NA,"15.94","A-League","15.31","-0.629999999999999","/players/184449/tom-aldred"
"41","3978750","8118","Brisbane Roar","306628","FALSE","Connor","Chapman","https://images.fotmob.com/image_resources/playerimages/306628.png","/players/306628/","6","TRUE","NA","NA","2","1","Midfielder","NA","NA","NA","7.5","#1ec853","FALSE","TRUE",NA,"purple","8118","#fd5106","1209973","#333333","7.47","90",NA,NA,"NA","48","5/11 (45%)",NA,NA,NA,NA,NA,NA," 9","55","0","0","0"," 0","0.01"," 5",NA," 0","1"," 2"," 1"," 2"," 1","1/4 (25%)","5/7 (71%)"," 0"," 2",NA,"0.08","NA",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"list()","TRUE",NA,NA,NA,NA,NA,NA,NA,"15.94","A-League","15.31","-0.629999999999999","/players/306628/connor-chapman"
"42","3978750","8118","Brisbane Roar","971570","FALSE","Carlo","Armiento","https://images.fotmob.com/image_resources/playerimages/971570.png","/players/971570/","17","TRUE","NA","64","1","1","Defender","NA","NA","NA","7.1","#1ec853","FALSE","TRUE",NA,"purple","8118","#fd5106","1209973","#333333","7.09","64",NA,NA,"NA","15","0/3 (0%)",NA,NA,NA,NA,NA,NA," 2","49","0","0","1"," 1","0.11"," 2","2/10 (20%)"," 0","2"," 1",NA," 1"," 1","6/9 (67%)","1/1 (100%)"," 3"," 1","TRUE","0.02","0","1/2 (50%)",NA,NA,NA,"NA",NA,NA,NA,NA,NA,"list(id = 2468621991, eventType = ""Miss"", teamId = 8118, playerId = 971570, playerName = ""Carlo Armiento"", x = 73.5878623615344, y = 51.1472600760129, min = 6, minAdded = NA, isBlocked = FALSE, isOnTarget = FALSE, blockedX = NA, blockedY = NA, goalCrossedY = 31.02625, goalCrossedZ = 6.0271724248, expectedGoals = 0.0162452757358551, expectedGoalsOnTarget = NA, shotType = ""LeftFoot"", situation = ""RegularPlay"", period = ""FirstHalf"", isOwnGoal = FALSE, onGoalShot = list(x = 1.33414810661155, y = 0.677248677248677, 
    zoomRatio = 0.424743116600808), teamColor = ""#fd5106"")","TRUE",NA,NA,NA,NA,NA,NA,NA,"15.94","A-League","15.31","-0.629999999999999","/players/971570/carlo-armiento"
"43","3978750","8118","Brisbane Roar","1037002","FALSE","Riku","Danzaki","https://images.fotmob.com/image_resources/playerimages/1037002.png","/players/1037002/","8","TRUE","NA","NA","2","3","Midfielder","NA","NA","NA","6.7","#f08022","FALSE","TRUE",NA,"purple","8118","#fd5106","1209973","#333333","6.74","90",NA,NA,"NA","43","2/2 (100%)",NA,NA,NA,NA,NA,NA," 1","47","0","0","1"," 0","0.02"," 6",NA," 0","1",NA,NA,NA," 1","2/3 (67%)","1/2 (50%)"," 0"," 1","TRUE","0.04","1","1/1 (100%)",NA,NA,NA,"0.09",NA,NA,NA,NA,NA,"list(id = 2468626971, eventType = ""AttemptSaved"", teamId = 8118, playerId = 1037002, playerName = ""Riku Danzaki"", x = 93.0999984741211, y = 26.69, min = 15, minAdded = NA, isBlocked = FALSE, isOnTarget = TRUE, blockedX = 103.4827586208, blockedY = 32.3225, goalCrossedY = 35.44875, goalCrossedZ = 0.6485263126, expectedGoals = 0.0422061085700989, expectedGoalsOnTarget = 0.0939, shotType = ""RightFoot"", situation = ""RegularPlay"", period = ""FirstHalf"", isOwnGoal = FALSE, onGoalShot = list(x = 0.616732804232803, 
    y = 0.171567807566138, zoomRatio = 1), teamColor = ""#fd5106"")","TRUE",NA,NA,NA,NA,NA,NA,NA,"15.94","A-League","15.31","-0.629999999999999","/players/1037002/riku-danzaki"
"44","3978750","8118","Brisbane Roar","75688","FALSE","Jay","O'Shea","https://images.fotmob.com/image_resources/playerimages/75688.png","/players/75688/","26","TRUE","NA","NA","2","3","Midfielder","NA","NA","NA","8.2","#0e87e0","TRUE","TRUE",NA,"purple","8118","#fd5106","1209973","#333333","8.2","90",NA,NA,"NA","62","3/7 (43%)",NA,NA,NA,NA,NA,NA,"17","89","0","0","2"," 4","0.25","17","4/11 (36%)"," 2","1"," 1"," 1"," 1"," 1","3/8 (38%)","1/1 (100%)"," 0"," 1","TRUE","0.09","NA","2/3 (67%)",NA," 9"," 2","NA",NA,NA,NA,NA,NA,"list(id = c(2468629429, 2468658031), eventType = c(""AttemptSaved"", ""AttemptSaved""), teamId = c(8118, 8118), playerId = c(75688, 75688), playerName = c(""Jay O'Shea"", ""Jay O'Shea""), x = c(87.2117679817518, 91.6999969482422), y = c(30.2319999084473, 21.5470053039129), min = c(19, 90), minAdded = c(NA, 3), isBlocked = c(TRUE, TRUE), isOnTarget = c(TRUE, TRUE), blockedX = c(94.4824561388, 95.640350876), blockedY = c(32.24625, 24.6998726165), goalCrossedY = c(36.135, 32.3225), goalCrossedZ = c(1.219999994, 
1.219999994), expectedGoals = c(0.0521067082881927, 0.0358125865459442), expectedGoalsOnTarget = c(NA, NA), shotType = c(""RightFoot"", ""LeftFoot""), situation = c(""RegularPlay"", ""RegularPlay""), period = c(""FirstHalf"", ""SecondHalf""), isOwnGoal = c(FALSE, FALSE), onGoalShot = list(x = c(0.435185185185184, 1.44378306878307), y = c(0.322751321164021, 0.322751321164021), zoomRatio = c(1, 1)), teamColor = c(""#fd5106"", ""#fd5106""))","TRUE",NA,NA,NA,NA,NA,NA,NA,"15.94","A-League","15.31","-0.629999999999999","/players/75688/jay-oshea"
"45","3978750","8118","Brisbane Roar","1101030","FALSE","Kai","Trewin","https://images.fotmob.com/image_resources/playerimages/1101030.png","/players/1101030/","27","TRUE","NA","NA","1","3","Defender","NA","NA","NA","7.3","#1ec853","FALSE","TRUE",NA,"purple","8118","#fd5106","1209973","#333333","7.31","90",NA,NA,"NA","42","5/11 (45%)",NA,NA,NA,NA,NA,NA," 7","59","0","0","1"," 0","0.03"," 9",NA," 0","5"," 1",NA," 1"," 1","7/8 (88%)","1/5 (20%)"," 2"," 0","TRUE","0.02","0",NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,"list(id = 2468651153, eventType = ""Miss"", teamId = 8118, playerId = 1101030, playerName = ""Kai Trewin"", x = 77.6422295742689, y = 41.4256254410744, min = 66, minAdded = NA, isBlocked = FALSE, isOnTarget = FALSE, blockedX = NA, blockedY = NA, goalCrossedY = 25.1290625, goalCrossedZ = 4.0980689704, expectedGoals = 0.0205621421337128, expectedGoalsOnTarget = NA, shotType = ""RightFoot"", situation = ""FromCorner"", period = ""SecondHalf"", isOwnGoal = FALSE, onGoalShot = list(x = 2, y = 0.461965713364568, 
    zoomRatio = 0.426110543558671), teamColor = ""#fd5106"")","TRUE",NA,NA,NA,NA,NA,NA,NA,"15.94","A-League","15.31","-0.629999999999999","/players/1101030/kai-trewin"
"46","3978750","8118","Brisbane Roar","697439","FALSE","Joseph","Knowles","https://images.fotmob.com/image_resources/playerimages/697439.png","/players/697439/","28","TRUE","NA","72","2","3","Midfielder","NA","NA","NA","6.8","#f08022","FALSE","TRUE",NA,"purple","8118","#fd5106","1209973","#333333","6.75","72",NA,NA,"NA","17","1/2 (50%)",NA,NA,NA,NA,NA,NA,NA,"36","0","0","1"," 1","0.01"," 4","0/4 (0%)"," 1","1",NA,NA," 2",NA,"4/8 (50%)","1/1 (100%)"," 2"," 2","TRUE","0.41","0","1/2 (50%)",NA," 1",NA,"NA",NA,NA,NA,NA," 1","list(id = 2468628503, eventType = ""Miss"", teamId = 8118, playerId = 697439, playerName = ""Joseph Knowles"", x = 103.103448276, y = 39.8811898357676, min = 17, minAdded = NA, isBlocked = FALSE, isOnTarget = FALSE, blockedX = NA, blockedY = NA, goalCrossedY = 38.452380954, goalCrossedZ = 0.1797894728, expectedGoals = 0.406125843524933, expectedGoalsOnTarget = NA, shotType = ""LeftFoot"", situation = ""RegularPlay"", period = ""FirstHalf"", isOwnGoal = FALSE, onGoalShot = list(x = 0, y = 0.04038052328799, 
    zoomRatio = 0.84898395691053), teamColor = ""#fd5106"")","TRUE",NA,NA,NA,NA,NA,NA,NA,"15.94","A-League","15.31","-0.629999999999999","/players/697439/joseph-knowles"
