"","Time","League","Matchup","MGM Market Name","BetRivers Market Name","Draftkings Market Name","Caesars Market Name","Fanduel Market Name","PointsBet Market Name","MGM Selection Name","BetRivers Selection Name","Draftkings Selection Name","Caesars Selection Name","Fanduel Selection","PointsBet Selection","MGM Odds","BetRivers Odds","Draftkings Odds","Caesars Odds","Fanduel Odds","PointsBet Odds","update_time"
"275","2023-08-12T07:00:00Z","World World Cup - Women","Australia (Women)-France (Women)","1st Goalscorer","First Goal Scorer",NA,"First Goalscorer","First Goalscorer","FIRST GOALSCORER 0","Samantha Kerr","Kerr, Samantha (Australia W)",NA,"Samantha Kerr","Sam Kerr","S. Catley",NA,500,NA,550,600,NA,2023-08-11 09:58:03
"276","2023-08-12T07:00:00Z","World World Cup - Women","Australia (Women)-France (Women)","1st Goalscorer","First Goal Scorer",NA,"First Goalscorer","First Goalscorer","FIRST GOALSCORER 0","Sandie Toletti","Toletti, Sandie (France W)",NA,"Sandie Toletti","Sandie Toletti","S. Toletti",NA,1100,NA,1800,1700,NA,2023-08-11 09:58:03
"277","2023-08-12T07:00:00Z","World World Cup - Women","Australia (Women)-France (Women)","1st Goalscorer","First Goal Scorer",NA,"First Goalscorer","First Goalscorer","FIRST GOALSCORER 0","Selma Bacha","Bacha, Selma (France W)",NA,"Selma Bacha","Selma Bacha","S. Bacha",NA,850,NA,1400,1100,NA,2023-08-11 09:58:03
"278","2023-08-12T07:00:00Z","World World Cup - Women","Australia (Women)-France (Women)","1st Goalscorer","First Goal Scorer",NA,"First Goalscorer","First Goalscorer","FIRST GOALSCORER 0","Steph Catley","Catley, Stephanie (Australia W)",NA,"Steph Catley","Steph Catley","S. Catley",NA,1700,NA,1800,1400,NA,2023-08-11 09:58:03
"279","2023-08-12T07:00:00Z","World World Cup - Women","Australia (Women)-France (Women)","1st Goalscorer","First Goal Scorer",NA,"First Goalscorer","First Goalscorer","FIRST GOALSCORER 0","Tameka Yallop","Yallop, Tameka (Australia W)",NA,"Tameka Yallop","Tameka Yallop","N. Feller",NA,2200,NA,1400,1300,NA,2023-08-11 09:58:03
"280","2023-08-12T07:00:00Z","World World Cup - Women","Australia (Women)-France (Women)","1st Goalscorer","First Goal Scorer",NA,"First Goalscorer","First Goalscorer","FIRST GOALSCORER 0","Vicki Becho","Becho, Vicki (France W)",NA,"Vicki Becho","Vicki Becho","C. Mateo",NA,850,NA,850,900,NA,2023-08-11 09:58:03
"281","2023-08-12T07:00:00Z","World World Cup - Women","Australia (Women)-France (Women)","1st Goalscorer","First Goal Scorer",NA,"First Goalscorer","First Goalscorer","FIRST GOALSCORER 0","Viviane Asseyi","Asseyi, Viviane (France W)",NA,"Viviane Asseyi","Viviane Asseyi","V. Asseyi",NA,750,NA,700,600,NA,2023-08-11 09:58:03
"282","2023-08-12T07:00:00Z","World World Cup - Women","Australia (Women)-France (Women)","1st Goalscorer","First Goal Scorer",NA,"First Goalscorer","First Goalscorer","FIRST GOALSCORER 0","Wendie Renard","Renard, Wendie (France W)",NA,"Wendie Renard","Wendie Renard","W. Renard",NA,1100,NA,1100,850,NA,2023-08-11 09:58:03
"283","2023-08-12T10:30:00Z","World World Cup - Women","England (Women)-Colombia (Women)","1st Goalscorer","First Goal Scorer",NA,"First Goalscorer","First Goalscorer","FIRST GOALSCORER 0","Alessia Russo","Russo, Alessia (England W)",NA,"Alessia Russo","Alessia Russo","A. Russo",NA,430,NA,450,390,NA,2023-08-11 09:58:03
"284","2023-08-12T10:30:00Z","World World Cup - Women","England (Women)-Colombia (Women)","1st Goalscorer","First Goal Scorer",NA,"First Goalscorer","First Goalscorer","FIRST GOALSCORER 0","Ana Maria Guzman","Arias, Daniela (Columbia W)",NA,"Ana Maria Guzman","Ana Guzman","A. Guzmán",NA,6600,NA,5500,NA,NA,2023-08-11 09:58:03
"285","2023-08-12T10:30:00Z","World World Cup - Women","England (Women)-Colombia (Women)","1st Goalscorer","First Goal Scorer",NA,"First Goalscorer","First Goalscorer","FIRST GOALSCORER 0","Angela Baron","Baron, Angela (Colombia W)",NA,"Angela Baron","Angela Baron","A. Baron",NA,4500,NA,5500,7000,NA,2023-08-11 09:58:03
"286","2023-08-12T10:30:00Z","World World Cup - Women","England (Women)-Colombia (Women)","1st Goalscorer","First Goal Scorer",NA,"First Goalscorer","First Goalscorer","FIRST GOALSCORER 0","Bright, Millie","Bright, Millie (England W)",NA,"Niamh Charles","Niamh Charles","M. Bright",2500,2400,NA,NA,NA,NA,2023-08-11 09:58:03
"287","2023-08-12T10:30:00Z","World World Cup - Women","England (Women)-Colombia (Women)","1st Goalscorer","First Goal Scorer",NA,"First Goalscorer","First Goalscorer","FIRST GOALSCORER 0","Bronze, Lucy","Bronze, Lucy (England W)",NA,"Ivonne Chacon","Ivonne Chacon","L. Bronze",1400,1400,NA,NA,NA,NA,2023-08-11 09:58:03
"288","2023-08-12T10:30:00Z","World World Cup - Women","England (Women)-Colombia (Women)","1st Goalscorer","First Goal Scorer",NA,"First Goalscorer","First Goalscorer","FIRST GOALSCORER 0","Carolina Arias","Arias, Carolina (Colombia W)",NA,"Carolina Arias","Carolina Arias","C. Arias",NA,5500,NA,8000,9500,NA,2023-08-11 09:58:03
"289","2023-08-12T10:30:00Z","World World Cup - Women","England (Women)-Colombia (Women)","1st Goalscorer","First Goal Scorer",NA,"First Goalscorer","First Goalscorer","FIRST GOALSCORER 0","Carter, Jessica","Carter, Jess (England W)",NA,"Carolina Arias","Carolina Arias","C. Arias",NA,2400,NA,NA,NA,NA,2023-08-11 09:58:03
"290","2023-08-12T10:30:00Z","World World Cup - Women","England (Women)-Colombia (Women)","1st Goalscorer","First Goal Scorer",NA,"First Goalscorer","First Goalscorer","FIRST GOALSCORER 0","Catalina Usme","Usme, Catalina (Colombia W)",NA,"Catalina Usme","Catalina Usme","D. Caracas",NA,1000,NA,1100,1200,NA,2023-08-11 09:58:03
"291","2023-08-12T10:30:00Z","World World Cup - Women","England (Women)-Colombia (Women)","1st Goalscorer","First Goal Scorer",NA,"First Goalscorer","First Goalscorer","FIRST GOALSCORER 0","Charles, Niamh","Charles, Niamh (England W)",NA,"Niamh Charles","Niamh Charles","N. Charles",1200,2400,NA,NA,NA,NA,2023-08-11 09:58:03
"292","2023-08-12T10:30:00Z","World World Cup - Women","England (Women)-Colombia (Women)","1st Goalscorer","First Goal Scorer",NA,"First Goalscorer","First Goalscorer","FIRST GOALSCORER 0","Daniela Arias","Arias, Daniela (Columbia W)",NA,"Daniela Arias","Daniela Arias","D. Arias",NA,6600,NA,4500,5500,NA,2023-08-11 09:58:03
"293","2023-08-12T10:30:00Z","World World Cup - Women","England (Women)-Colombia (Women)","1st Goalscorer","First Goal Scorer",NA,"First Goalscorer","First Goalscorer","FIRST GOALSCORER 0","Daniela Caracas","Caracas, Daniela (Colombia W)",NA,"Daniela Caracas","Daniela Caracas","D. Caracas",NA,4500,NA,6000,7500,NA,2023-08-11 09:58:03
