"","Time","League","Matchup","MGM Market Name","BetRivers Market Name","Draftkings Market Name","Caesars Market Name","Fanduel Market Name","PointsBet Market Name","MGM Selection Name","BetRivers Selection Name","Draftkings Selection Name","Caesars Selection Name","Fanduel Selection","PointsBet Selection","MGM Odds","BetRivers Odds","Draftkings Odds","Caesars Odds","Fanduel Odds","PointsBet Odds","update_time"
"24","2023-09-16T17:00:00Z","France Ligue 2","Annecy-Troyes","1st Half - Total Goals (1.5)","Total Goals - 1st Half 1.5","Over/Under - 1st Half 1.5","1st Half Over/Under 1.5 Goals","1st Half Over/Under 1.5 Goals",NA,"Under 1.5","Under","Under","Under 1.5","Under 1.5",NA,-294,-315,-300,-280,-290,NA,2023-09-11 08:45:53.880886
"25","2023-09-18T18:45:00Z","France Ligue 2","Guingamp-AC Ajaccio","1st Half - Total Goals (1.5)","Total Goals - 1st Half 1.5","Over/Under - 1st Half 1.5","1st Half Over/Under 1.5 Goals","1st Half Over/Under 1.5 Goals",NA,"Over 1.5","Over","Over","Over 1.5","Over 1.5",NA,210,215,200,210,220,NA,2023-09-11 08:45:53.880886
"26","2023-09-18T18:45:00Z","France Ligue 2","Guingamp-AC Ajaccio","1st Half - Total Goals (1.5)","Total Goals - 1st Half 1.5","Over/Under - 1st Half 1.5","1st Half Over/Under 1.5 Goals","1st Half Over/Under 1.5 Goals",NA,"Under 1.5","Under","Over","Under 1.5","Under 1.5",NA,-312,-335,NA,-280,-300,NA,2023-09-11 08:45:53.880886
"27","2023-09-16T13:00:00Z","France Ligue 2","Caen-St. Etienne","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Any other score","Saint-Ãtienne 1-0","Saint Etienne 2-0","St. Etienne 1-0","St. Etienne",NA,NA,850,NA,NA,NA,NA,2023-09-11 08:45:53.880886
"28","2023-09-16T13:00:00Z","France Ligue 2","Caen-St. Etienne","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Caen","Caen","Caen 1-0","Caen 1-0","Caen",NA,625,575,500,575,650,NA,2023-09-11 08:45:53.880886
"29","2023-09-16T13:00:00Z","France Ligue 2","Caen-St. Etienne","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Draw 0-0","Draw 0-0","Caen 1-0","Draw 0-0","Draw 0-0",NA,825,850,NA,750,900,NA,2023-09-11 08:45:53.880886
"30","2023-09-16T13:00:00Z","France Ligue 2","Caen-St. Etienne","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Draw 1-1","Draw 1-1","Caen 1-0","Draw 1-1","Draw 1-1",NA,575,575,NA,480,550,NA,2023-09-11 08:45:53.880886
"31","2023-09-16T13:00:00Z","France Ligue 2","Caen-St. Etienne","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Draw 2-2","Draw 2-2","Caen 2-1","Draw 2-2","Draw 2-2",NA,1350,1400,NA,1400,1300,NA,2023-09-11 08:45:53.880886
"32","2023-09-16T13:00:00Z","France Ligue 2","Caen-St. Etienne","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Draw 3-3","Draw 3-3","Caen 3-0","Draw 3-3","Draw 3-3",NA,4500,6600,NA,6000,6000,NA,2023-09-11 08:45:53.880886
"33","2023-09-16T13:00:00Z","France Ligue 2","Caen-St. Etienne","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Draw 4-4","Draw 0-0","Caen 4-0","Draw 4-4","Draw 4-4",NA,15000,850,NA,12500,25000,NA,2023-09-11 08:45:53.880886
"34","2023-09-16T13:00:00Z","France Ligue 2","Caen-St. Etienne","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"St. Etienne","Saint-Ãtienne 1-0","Saint Etienne 2-0","St. Etienne 1-0","St. Etienne",NA,NA,850,NA,800,1000,NA,2023-09-11 08:45:53.880886
"35","2023-09-16T17:00:00Z","France Ligue 2","Paris FC-Amiens","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Amiens","Amiens","Amiens 1-0","Amiens 1-0","Amiens",NA,675,750,550,600,750,NA,2023-09-11 08:45:53.880886
"36","2023-09-16T17:00:00Z","France Ligue 2","Paris FC-Amiens","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Any other score","Amiens","Amiens 1-0","Amiens 1-0","Amiens",NA,NA,750,NA,NA,NA,NA,2023-09-11 08:45:53.880886
"37","2023-09-16T17:00:00Z","France Ligue 2","Paris FC-Amiens","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Draw 0-0","Draw 0-0","Paris FC 1-0","Draw 0-0","Draw 0-0",NA,725,750,NA,675,750,NA,2023-09-11 08:45:53.880886
"38","2023-09-16T17:00:00Z","France Ligue 2","Paris FC-Amiens","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Draw 1-1","Draw 1-1","Paris FC 1-0","Draw 1-1","Draw 1-1",NA,550,510,NA,460,500,NA,2023-09-11 08:45:53.880886
"39","2023-09-16T17:00:00Z","France Ligue 2","Paris FC-Amiens","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Draw 2-2","Draw 2-2","Paris FC 2-0","Draw 2-2","Draw 2-2",NA,1350,1300,NA,1400,1400,NA,2023-09-11 08:45:53.880886
"40","2023-09-16T17:00:00Z","France Ligue 2","Paris FC-Amiens","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Draw 3-3","Draw 3-3","Paris FC 3-0","Draw 3-3","Draw 3-3",NA,5000,6000,NA,6000,7500,NA,2023-09-11 08:45:53.880886
"41","2023-09-16T17:00:00Z","France Ligue 2","Paris FC-Amiens","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Draw 4-4","Draw 0-0","Paris FC 4-0","Draw 4-4","Draw 4-4",NA,15000,750,NA,12500,25000,NA,2023-09-11 08:45:53.880886
"42","2023-09-16T17:00:00Z","France Ligue 2","Paris FC-Amiens","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Paris FC","Paris FC","Paris FC 1-0","Paris FC 1-0","Paris FC",NA,675,650,550,650,750,NA,2023-09-11 08:45:53.880886
"43","2023-09-16T17:00:00Z","France Ligue 2","Valenciennes-Bordeaux","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Any other score","Valenciennes"," 2-2","Valenciennes 1-0","Valenciennes",NA,NA,1000,NA,NA,NA,NA,2023-09-11 08:45:53.880886
"44","2023-09-16T17:00:00Z","France Ligue 2","Valenciennes-Bordeaux","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Bordeaux","Bordeaux","Bordeaux 2-0","Bordeaux 1-0","Bordeaux",NA,575,600,600,525,600,NA,2023-09-11 08:45:53.880886
"45","2023-09-16T17:00:00Z","France Ligue 2","Valenciennes-Bordeaux","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Draw 0-0","Draw 0-0","Bordeaux 2-0","Draw 0-0","Draw 0-0",NA,775,900,NA,700,850,NA,2023-09-11 08:45:53.880886
"46","2023-09-16T17:00:00Z","France Ligue 2","Valenciennes-Bordeaux","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Draw 1-1","Draw 1-1","Bordeaux 3-1","Draw 1-1","Draw 1-1",NA,575,550,NA,475,550,NA,2023-09-11 08:45:53.880886
"47","2023-09-16T17:00:00Z","France Ligue 2","Valenciennes-Bordeaux","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Draw 2-2","Draw 2-2","Bordeaux 2-0","Draw 2-2","Draw 2-2",NA,1400,1300,NA,1400,1500,NA,2023-09-11 08:45:53.880886
"48","2023-09-16T17:00:00Z","France Ligue 2","Valenciennes-Bordeaux","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Draw 3-3","Draw 3-3","Bordeaux 3-1","Draw 3-3","Draw 3-3",NA,5000,5500,NA,6000,7500,NA,2023-09-11 08:45:53.880886
"49","2023-09-16T17:00:00Z","France Ligue 2","Valenciennes-Bordeaux","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Draw 4-4","Draw 0-0","Bordeaux 4-1","Draw 4-4","Draw 4-4",NA,15000,900,NA,12500,25000,NA,2023-09-11 08:45:53.880886
"50","2023-09-16T17:00:00Z","France Ligue 2","Valenciennes-Bordeaux","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Valenciennes","Valenciennes","Valenciennes 1-0","Valenciennes 1-0","Valenciennes",NA,900,1000,750,850,1000,NA,2023-09-11 08:45:53.880886
"51","2023-09-16T17:00:00Z","France Ligue 2","Quevilly-Concarneau","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Any other score","Draw 0-0"," 2-2","Concarneau 1-0","Draw 0-0",NA,NA,800,NA,NA,NA,NA,2023-09-11 08:45:53.880886
"52","2023-09-16T17:00:00Z","France Ligue 2","Quevilly-Concarneau","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Concarneau","Concarneau","Concarneau 2-0","Concarneau 1-0","Concarneau",NA,850,900,1800,850,1000,NA,2023-09-11 08:45:53.880886
