"","League","Matchup","MGM Market Name","BetRivers Market Name","Draftkings Market Name","Caesars Market Name","Fanduel Market Name","PointsBet Market Name","MGM Selection Name","BetRivers Selection Name","Draftkings Selection Name","Caesars Selection Name","Fanduel Selection Name","PointsBet Selection Name","MGM Odds","BetRivers Odds","Draftkings Odds","Caesars Odds","Fanduel Odds","PointsBet Odds","caesars","Time","update_time","selection"
"493",NA,"Shelbourne-Dundalk","1st Goalscorer",NA,NA,NA,"First Goalscorer",NA,"John Mountney",NA,NA,NA,"John Mountney",NA,1600,NA,NA,NA,2500,NA,"First Goalscorer",NA,2023-10-05 11:39:13.109671,"John Mountney"
"494",NA,"Shelbourne-Dundalk","1st Goalscorer",NA,NA,NA,"First Goalscorer",NA,"John Ross Wilson",NA,NA,NA,"John Wilson",NA,1200,NA,NA,NA,1400,NA,"First Goalscorer",NA,2023-10-05 11:39:13.109671,"John Ross Wilson"
"495",NA,"Shelbourne-Dundalk","1st Goalscorer",NA,NA,NA,"First Goalscorer",NA,"Jonathan Lunney",NA,NA,NA,"Jonathan Lunney",NA,1400,NA,NA,NA,1600,NA,"First Goalscorer",NA,2023-10-05 11:39:13.109671,"Jonathan Lunney"
"496",NA,"Shelbourne-Dundalk","1st Goalscorer",NA,NA,NA,"First Goalscorer",NA,"Kameron Ledwidge",NA,NA,NA,"Kameron Ledwidge",NA,2000,NA,NA,NA,2400,NA,"First Goalscorer",NA,2023-10-05 11:39:13.109671,"Kameron Ledwidge"
"497",NA,"Shelbourne-Dundalk","1st Goalscorer",NA,NA,NA,"First Goalscorer",NA,"Keith Ward",NA,NA,NA,"Keith Ward",NA,1200,NA,NA,NA,1400,NA,"First Goalscorer",NA,2023-10-05 11:39:13.109671,"Keith Ward"
"498",NA,"Shelbourne-Dundalk","1st Goalscorer",NA,NA,NA,"First Goalscorer",NA,"Louie Annesley",NA,NA,NA,"Louie Annesley",NA,1800,NA,NA,NA,4700,NA,"First Goalscorer",NA,2023-10-05 11:39:13.109671,"Louie Annesley"
"499",NA,"Shelbourne-Dundalk","1st Goalscorer",NA,NA,NA,"First Goalscorer",NA,"Luke Byrne",NA,NA,NA,"Luke Byrne",NA,5000,NA,NA,NA,6000,NA,"First Goalscorer",NA,2023-10-05 11:39:13.109671,"Luke Byrne"
"500",NA,"Shelbourne-Dundalk","1st Goalscorer",NA,NA,NA,"First Goalscorer",NA,"Matthew Smith",NA,NA,NA,"Matty Smith",NA,600,NA,NA,NA,650,NA,"First Goalscorer",NA,2023-10-05 11:39:13.109671,"Matthew Smith"
"501",NA,"Shelbourne-Dundalk","1st Goalscorer",NA,NA,NA,"First Goalscorer",NA,"Pat Hoban",NA,NA,NA,"Patrick Hoban",NA,600,NA,NA,NA,550,NA,"First Goalscorer",NA,2023-10-05 11:39:13.109671,"Pat Hoban"
"502",NA,"Shelbourne-Dundalk","1st Goalscorer",NA,NA,NA,"First Goalscorer",NA,"Paul Doyle",NA,NA,NA,"Paul Doyle",NA,1600,NA,NA,NA,2100,NA,"First Goalscorer",NA,2023-10-05 11:39:13.109671,"Paul Doyle"
