"","Time","League","Matchup","MGM Market Name","BetRivers Market Name","Draftkings Market Name","Caesars Market Name","Fanduel Market Name","PointsBet Market Name","MGM Selection Name","BetRivers Selection Name","Draftkings Selection Name","Caesars Selection Name","Fanduel Selection","PointsBet Selection","MGM Odds","BetRivers Odds","Draftkings Odds","Caesars Odds","Fanduel Odds","PointsBet Odds"
"87","2023-07-28T00:30:00Z","America Leagues Cup","Nashville SC-Toluca","Anytime Goalscorer","To score","Anytime Scorer",NA,"Anytime Goalscorer","ANYTIME GOALSCORER 1","No goalscorer","Jorge Torres","No Goalscorer",NA,"Robert Morales","S. Moore",NA,1200,1100,NA,NA,NA
"88","2023-07-28T00:30:00Z","America Leagues Cup","Nashville SC-Toluca","Anytime Goalscorer","To score","Anytime Scorer",NA,"Anytime Goalscorer","ANYTIME GOALSCORER 1","Pedro Raul","Alex Muyl","Pedro Raul",NA,"Pedro Raul","R. Morales",NA,440,220,NA,170,NA
"89","2023-07-28T00:30:00Z","America Leagues Cup","Nashville SC-Toluca","Anytime Goalscorer","To score","Anytime Scorer",NA,"Anytime Goalscorer","ANYTIME GOALSCORER 1","Randall Leal","Randall Leal","Randall Leal",NA,"Randall Leal","R. Leal",300,280,300,NA,330,NA
"90","2023-07-28T00:30:00Z","America Leagues Cup","Nashville SC-Toluca","Anytime Goalscorer","To score","Anytime Scorer",NA,"Anytime Goalscorer","ANYTIME GOALSCORER 1","Robert Morales","Jorge Torres","Robert Morales",NA,"Robert Morales","R. Morales",NA,1200,210,NA,220,NA
"91","2023-07-28T00:30:00Z","America Leagues Cup","Nashville SC-Toluca","Anytime Goalscorer","To score","Anytime Scorer",NA,"Anytime Goalscorer","ANYTIME GOALSCORER 1","Sait Tlaxcalteco","Fafa Picault","Sait Tlaxcalteco",NA,"Sait Tlaxcalteco","F. Picault",NA,170,350,NA,370,NA
"92","2023-07-28T00:30:00Z","America Leagues Cup","Nashville SC-Toluca","Anytime Goalscorer","To score","Anytime Scorer",NA,"Anytime Goalscorer","ANYTIME GOALSCORER 1","Sean Davis","Sean Davis","Sean Davis",NA,"Sean Davis","S. Davis",750,1100,750,NA,1000,NA
"93","2023-07-28T00:30:00Z","America Leagues Cup","Nashville SC-Toluca","Anytime Goalscorer","To score","Anytime Scorer",NA,"Anytime Goalscorer","ANYTIME GOALSCORER 1","Shaq Moore","Shaquell Moore","Shaq Moore",NA,"Shaq Moore","S. Moore",2500,700,2500,NA,4200,5000
"94","2023-07-28T00:30:00Z","America Leagues Cup","Nashville SC-Toluca","Anytime Goalscorer","To score","Anytime Scorer",NA,"Anytime Goalscorer","ANYTIME GOALSCORER 1","Tah Brian Anunga","Brian Anunga","Brian Anunga",NA,"Brian Anunga","B. Anunga",NA,800,NA,NA,NA,NA
"95","2023-07-28T00:30:00Z","America Leagues Cup","Nashville SC-Toluca","Anytime Goalscorer","To score","Anytime Scorer",NA,"Anytime Goalscorer","ANYTIME GOALSCORER 1","Taylor Washington","Taylor Washington","Taylor Washinghton",NA,"Taylor Washington","T. Washington",900,1400,900,NA,1300,NA
"96","2023-07-28T00:30:00Z","America Leagues Cup","Nashville SC-Toluca","Anytime Goalscorer","To score","Anytime Scorer",NA,"Anytime Goalscorer","ANYTIME GOALSCORER 1","Teal Bunbury","Teal Bunbury","Teal Bunbury",NA,"Teal Bunbury","T. Bunbury",260,220,260,NA,230,260
"97","2023-07-28T00:30:00Z","America Leagues Cup","Nashville SC-Toluca","Anytime Goalscorer","To score","Anytime Scorer",NA,"Anytime Goalscorer","ANYTIME GOALSCORER 1","Tiago Volpi","Anibal Godoy","Tiago Volpi",NA,"Tiago Volpi","Tiago Volpi",NA,800,550,NA,650,750
"98","2023-07-28T00:30:00Z","America Leagues Cup","Nashville SC-Toluca","Anytime Goalscorer","To score","Anytime Scorer",NA,"Anytime Goalscorer","ANYTIME GOALSCORER 1","Valber Huerta","Valber Huerta","Valber Huerta",NA,"Valber Huerta","V. Huerta",900,1000,1000,NA,1300,NA
"99","2023-07-28T00:30:00Z","America Leagues Cup","Nashville SC-Toluca","Anytime Goalscorer","To score","Anytime Scorer",NA,"Anytime Goalscorer","ANYTIME GOALSCORER 1","Victor Arteaga","Michael Estrada","Victor Arteaga",NA,"Victor Arteaga","V. Huerta",NA,205,550,NA,650,NA
"100","2023-07-28T00:30:00Z","America Leagues Cup","Nashville SC-Toluca","Anytime Goalscorer","To score","Anytime Scorer",NA,"Anytime Goalscorer","ANYTIME GOALSCORER 1","Walker Zimmerman","Walker Zimmerman","Walker Zimmerman",NA,"Walker Zimmerman","W. Zimmerman",550,600,550,NA,700,NA
"101","2023-07-28T00:30:00Z","America Leagues Cup","Minnesota Utd-Chicago Fire","1st Half - Total Goals (0.5)","Total Goals - 1st Half 0.5","Over/Under - 1st Half 0.5","1st Half Over/Under 0.5 Goals","1st Half Over/Under 0.5 Goals","1ST HALF GOALS 0.5","Over 0.5","Over","Over","Over 0.5","Over 0.5","Over 0.5",-294,-335,-310,-260,-300,-275
"102","2023-07-28T00:30:00Z","America Leagues Cup","Minnesota Utd-Chicago Fire","1st Half - Total Goals (0.5)","Total Goals - 1st Half 0.5","Over/Under - 1st Half 0.5","1st Half Over/Under 0.5 Goals","1st Half Over/Under 0.5 Goals","1ST HALF GOALS 0.5","Under 0.5","Under","Under","Under 0.5","Under 0.5","Under 0.5",195,220,210,190,220,200
"103","2023-07-28T00:30:00Z","America Leagues Cup","Nashville SC-Toluca","1st Half - Total Goals (0.5)","Total Goals - 1st Half 0.5","Over/Under - 1st Half 0.5","1st Half Over/Under 0.5 Goals","1st Half Over/Under 0.5 Goals","1ST HALF GOALS 0.5","Over 0.5","Over","Over","Over 0.5","Over 0.5","Over 0.5",-286,-335,-300,-260,-280,-260
"104","2023-07-28T00:30:00Z","America Leagues Cup","Nashville SC-Toluca","1st Half - Total Goals (0.5)","Total Goals - 1st Half 0.5","Over/Under - 1st Half 0.5","1st Half Over/Under 0.5 Goals","1st Half Over/Under 0.5 Goals","1ST HALF GOALS 0.5","Under 0.5","Under","Under","Under 0.5","Under 0.5","Under 0.5",190,215,205,190,210,190
"105","2023-07-28T00:00:00Z","America Leagues Cup","Guadalajara-FC Cincinnati","1st Half - Total Goals (0.5)","Total Goals - 1st Half 0.5","Over/Under - 1st Half 0.5","1st Half Over/Under 0.5 Goals","1st Half Over/Under 0.5 Goals",NA,"Over 0.5","Over","Over","Over 0.5","Over 0.5",NA,-263,-305,-275,-240,-280,NA
"106","2023-07-28T00:00:00Z","America Leagues Cup","Guadalajara-FC Cincinnati","1st Half - Total Goals (0.5)","Total Goals - 1st Half 0.5","Over/Under - 1st Half 0.5","1st Half Over/Under 0.5 Goals","1st Half Over/Under 0.5 Goals",NA,"Under 0.5","Under","Under","Under 0.5","Under 0.5",NA,180,205,195,175,205,NA
"107","2023-07-28T00:30:00Z","America Leagues Cup","Minnesota Utd-Chicago Fire","1st Half - Total Goals (1.5)","Total Goals - 1st Half 1.5","Over/Under - 1st Half 1.5","1st Half Over/Under 1.5 Goals","1st Half Over/Under 1.5 Goals","1ST HALF GOALS 1.5","Over 1.5","Over","Over","Over 1.5","Over 1.5","Over 1.5",155,165,160,165,170,165
"108","2023-07-28T00:30:00Z","America Leagues Cup","Minnesota Utd-Chicago Fire","1st Half - Total Goals (1.5)","Total Goals - 1st Half 1.5","Over/Under - 1st Half 1.5","1st Half Over/Under 1.5 Goals","1st Half Over/Under 1.5 Goals","1ST HALF GOALS 1.5","Under 1.5","Under","Under","Under 1.5","Under 1.5","Under 1.5",-227,-245,-225,-220,-220,-225
"109","2023-07-28T00:30:00Z","America Leagues Cup","Nashville SC-Toluca","1st Half - Total Goals (1.5)","Total Goals - 1st Half 1.5","Over/Under - 1st Half 1.5","1st Half Over/Under 1.5 Goals","1st Half Over/Under 1.5 Goals","1ST HALF GOALS 1.5","Over 1.5","Over","Over","Over 1.5","Over 1.5","Over 1.5",155,170,165,165,180,175
"110","2023-07-28T00:30:00Z","America Leagues Cup","Nashville SC-Toluca","1st Half - Total Goals (1.5)","Total Goals - 1st Half 1.5","Over/Under - 1st Half 1.5","1st Half Over/Under 1.5 Goals","1st Half Over/Under 1.5 Goals","1ST HALF GOALS 1.5","Under 1.5","Under","Under","Under 1.5","Under 1.5","Under 1.5",-227,-245,-230,-220,-235,-240
"111","2023-07-28T00:00:00Z","America Leagues Cup","Guadalajara-FC Cincinnati","1st Half - Total Goals (1.5)","Total Goals - 1st Half 1.5","Over/Under - 1st Half 1.5","1st Half Over/Under 1.5 Goals","1st Half Over/Under 1.5 Goals",NA,"Over 1.5","Over","Over","Over 1.5","Over 1.5",NA,170,180,175,190,184,NA
"112","2023-07-28T00:00:00Z","America Leagues Cup","Guadalajara-FC Cincinnati","1st Half - Total Goals (1.5)","Total Goals - 1st Half 1.5","Over/Under - 1st Half 1.5","1st Half Over/Under 1.5 Goals","1st Half Over/Under 1.5 Goals",NA,"Under 1.5","Under","Under","Under 1.5","Under 1.5",NA,-250,-265,-245,-260,-240,NA
"113","2023-07-28T00:30:00Z","America Leagues Cup","Minnesota Utd-Chicago Fire","3way Handicap (-1) - 1st Half","3-Way Spread - 1st Half -1",NA,"1st Half Handicap -1","First Half Spread -1","1st Half 3-Way Spread -1","Chicago Fire","Chicago Fire",NA,"Tie ","Handicap Draw","Chicago Fire",1400,1400,NA,NA,NA,1700
"114","2023-07-28T00:30:00Z","America Leagues Cup","Minnesota Utd-Chicago Fire","3way Handicap (-1) - 1st Half","3-Way Spread - 1st Half -1",NA,"1st Half Handicap -1","First Half Spread -1","1st Half 3-Way Spread -1","Minnesota Utd","Minnesota Utd",NA,"Minnesota Utd","Minnesota Utd","Minnesota Utd",550,600,NA,575,550,550
"115","2023-07-28T00:30:00Z","America Leagues Cup","Nashville SC-Toluca","3way Handicap (-1) - 1st Half","3-Way Spread - 1st Half -1",NA,"1st Half Handicap -1","First Half Spread -1","1st Half 3-Way Spread -1","Nashville SC","Nashville SC",NA,"Nashville SC","Nashville SC","Nashville SC",625,700,NA,650,750,650
"116","2023-07-28T00:30:00Z","America Leagues Cup","Nashville SC-Toluca","3way Handicap (-1) - 1st Half","3-Way Spread - 1st Half -1",NA,"1st Half Handicap -1","First Half Spread -1","1st Half 3-Way Spread -1","Toluca","Toluca",NA,"Tie ","Nashville SC","Toluca",1200,1300,NA,NA,NA,1400
"117","2023-07-28T00:30:00Z","America Leagues Cup","Minnesota Utd-Chicago Fire","3way Handicap (1) - 1st Half","3-Way Spread - 1st Half 1",NA,"1st Half Handicap +1","First Half Spread 1","1st Half 3-Way Spread 1","Chicago Fire","Chicago Fire",NA,"Chicago Fire","Chicago Fire","Chicago Fire",-196,-235,NA,-220,-180,-175
"118","2023-07-28T00:30:00Z","America Leagues Cup","Minnesota Utd-Chicago Fire","3way Handicap (1) - 1st Half","3-Way Spread - 1st Half 1",NA,"1st Half Handicap +1","First Half Spread 1","1st Half 3-Way Spread 1","Minnesota Utd","Minnesota Utd",NA,"Chicago Fire","Chicago Fire","Minnesota Utd",-500,-625,NA,NA,NA,-575
"119","2023-07-28T00:30:00Z","America Leagues Cup","Nashville SC-Toluca","3way Handicap (1) - 1st Half","3-Way Spread - 1st Half 1",NA,"1st Half Handicap +1","First Half Spread 1","1st Half 3-Way Spread 1","Nashville SC","Nashville SC",NA,"Toluca","Toluca","Nashville SC",-435,-530,NA,NA,NA,-450
"120","2023-07-28T00:30:00Z","America Leagues Cup","Nashville SC-Toluca","3way Handicap (1) - 1st Half","3-Way Spread - 1st Half 1",NA,"1st Half Handicap +1","First Half Spread 1","1st Half 3-Way Spread 1","Toluca","Toluca",NA,"Toluca","Toluca","Toluca",-227,-265,NA,-250,-240,-210
"121","2023-07-28T00:30:00Z","America Leagues Cup","Minnesota Utd-Chicago Fire","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score","CORRECT SCORE","Any other score","Minnesota Utd","Minnesota Utd","Minnesota Utd 1-0","Minnesota Utd","Minnesota Utd",NA,700,NA,NA,NA,NA
"122","2023-07-28T00:30:00Z","America Leagues Cup","Minnesota Utd-Chicago Fire","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score","CORRECT SCORE","Chicago Fire","Chicago Fire","Chicago Fire","Chicago Fire 1-0","Chicago Fire","Chicago Fire",1150,1050,1000,1000,1400,1100
"123","2023-07-28T00:30:00Z","America Leagues Cup","Minnesota Utd-Chicago Fire","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score","CORRECT SCORE","Draw 0-0","Draw 0-0","Draw 0-0","Draw 0-0","Draw 0-0","Draw 0-0",1050,1100,1300,1100,1100,1000
"124","2023-07-28T00:30:00Z","America Leagues Cup","Minnesota Utd-Chicago Fire","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score","CORRECT SCORE","Draw 1-1","Draw 1-1","Draw 1-1","Draw 1-1","Draw 1-1","Draw 1-1",625,575,500,525,650,650
"125","2023-07-28T00:30:00Z","America Leagues Cup","Minnesota Utd-Chicago Fire","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score","CORRECT SCORE","Draw 2-2","Draw 2-2","Draw 2-2","Draw 2-2","Draw 2-2","Draw 2-2",1250,1200,1100,1200,1300,1200
"126","2023-07-28T00:30:00Z","America Leagues Cup","Minnesota Utd-Chicago Fire","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score","CORRECT SCORE","Draw 3-3","Draw 3-3","Draw 3-3","Draw 3-3","Draw 3-3","Draw 3-3",4000,4500,3500,4500,5500,5000
"127","2023-07-28T00:30:00Z","America Leagues Cup","Minnesota Utd-Chicago Fire","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score","CORRECT SCORE","Draw 4-4","Draw 4-4","Draw 0-0","Draw 4-4","Draw 4-4","Draw 4-4",12500,25000,1300,12500,25000,25000
"128","2023-07-28T00:30:00Z","America Leagues Cup","Minnesota Utd-Chicago Fire","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score","CORRECT SCORE","Minnesota Utd","Minnesota Utd","Minnesota Utd","Minnesota Utd 1-0","Minnesota Utd","Minnesota Utd",700,700,600,700,650,700
"129","2023-07-28T00:30:00Z","America Leagues Cup","Nashville SC-Toluca","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score","CORRECT SCORE","Any other score","Toluca","Toluca","Draw 1-1","Toluca","Toluca",NA,1000,NA,NA,NA,NA
"130","2023-07-28T00:30:00Z","America Leagues Cup","Nashville SC-Toluca","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score","CORRECT SCORE","Draw 0-0","Draw 0-0","Draw 0-0","Draw 0-0","Draw 0-0","Draw 0-0",950,1050,1100,1000,1000,950
"131","2023-07-28T00:30:00Z","America Leagues Cup","Nashville SC-Toluca","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score","CORRECT SCORE","Draw 1-1","Draw 1-1","Draw 1-1","Draw 1-1","Draw 1-1","Draw 1-1",600,575,450,500,550,550
"132","2023-07-28T00:30:00Z","America Leagues Cup","Nashville SC-Toluca","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score","CORRECT SCORE","Draw 2-2","Draw 2-2","Draw 2-2","Draw 2-2","Draw 2-2","Draw 2-2",1200,1150,950,1100,1200,1200
"133","2023-07-28T00:30:00Z","America Leagues Cup","Nashville SC-Toluca","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score","CORRECT SCORE","Draw 3-3","Draw 3-3","Draw 3-3","Draw 3-3","Draw 3-3","Draw 3-3",4000,4500,3500,4500,5000,6000
"134","2023-07-28T00:30:00Z","America Leagues Cup","Nashville SC-Toluca","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score","CORRECT SCORE","Draw 4-4","Draw 4-4","Draw 0-0","Draw 4-4","Draw 4-4","Draw 4-4",12500,25000,1100,12500,25000,25000
"135","2023-07-28T00:30:00Z","America Leagues Cup","Nashville SC-Toluca","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score","CORRECT SCORE","Nashville SC","Nashville SC","Nashville SC","Nashville SC 1-0","Nashville SC","Nashville SC",725,750,600,700,750,700
"136","2023-07-28T00:30:00Z","America Leagues Cup","Nashville SC-Toluca","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score","CORRECT SCORE","Toluca","Toluca","Toluca","Toluca 1-0","Toluca","Toluca",1000,1000,850,1000,1100,1100
"137","2023-07-28T00:00:00Z","America Leagues Cup","Guadalajara-FC Cincinnati","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Any other score","Draw 0-0","Draw 0-0","Guadalajara 1-0","Draw 0-0",NA,NA,1000,NA,NA,NA,NA
"138","2023-07-28T00:00:00Z","America Leagues Cup","Guadalajara-FC Cincinnati","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Draw 0-0","Draw 0-0","Draw 0-0","Draw 0-0","Draw 0-0",NA,900,1000,1100,950,1000,NA
"139","2023-07-28T00:00:00Z","America Leagues Cup","Guadalajara-FC Cincinnati","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Draw 1-1","Draw 1-1","Draw 1-1","Draw 1-1","Draw 1-1",NA,575,550,450,500,550,NA
"140","2023-07-28T00:00:00Z","America Leagues Cup","Guadalajara-FC Cincinnati","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Draw 2-2","Draw 2-2","Draw 2-2","Draw 2-2","Draw 2-2",NA,1250,1200,1000,1200,1300,NA
"141","2023-07-28T00:00:00Z","America Leagues Cup","Guadalajara-FC Cincinnati","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Draw 3-3","Draw 3-3","Draw 3-3","Draw 3-3","Draw 3-3",NA,4000,4500,3000,5000,5500,NA
"142","2023-07-28T00:00:00Z","America Leagues Cup","Guadalajara-FC Cincinnati","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Draw 4-4","Draw 4-4","Draw 0-0","Draw 4-4","Draw 4-4",NA,12500,27500,1100,12500,25000,NA
"143","2023-07-28T00:00:00Z","America Leagues Cup","Guadalajara-FC Cincinnati","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"FC Cincinnati","FC Cincinnati","FC Cincinnati","FC Cincinnati 1-0","FC Cincinnati",NA,675,650,600,625,750,NA
"144","2023-07-28T00:00:00Z","America Leagues Cup","Guadalajara-FC Cincinnati","Correct Score","Correct Score","Correct Score","Correct Score","Correct Score",NA,"Guadalajara","Guadalajara","Guadalajara","Guadalajara 1-0","Guadalajara",NA,950,950,800,950,1000,NA
"145","2023-07-28T00:30:00Z","America Leagues Cup","Minnesota Utd-Chicago Fire","Double Chance","Double Chance","Double Chance","Double Chance","Double Chance","DOUBLE CHANCE","Chicago Fire","Chicago Fire","Chicago Fire","Chicago Fire Or Draw","Chicago Fire","Chicago Fire",-108,-120,100,-110,-100,105
"146","2023-07-28T00:30:00Z","America Leagues Cup","Minnesota Utd-Chicago Fire","Double Chance","Double Chance","Double Chance","Double Chance","Double Chance","DOUBLE CHANCE","Minnesota Utd","Minnesota Utd","Minnesota Utd","Minnesota Utd Or Draw","Minnesota Utd","Minnesota Utd",-435,-420,-450,-440,-550,-450
"147","2023-07-28T00:30:00Z","America Leagues Cup","Nashville SC-Toluca","Double Chance","Double Chance","Double Chance","Double Chance","Double Chance","DOUBLE CHANCE","Nashville SC","Nashville SC","Nashville SC","Nashville SC Or Draw","Nashville SC","Nashville SC",-357,-345,-350,-340,-350,-350
"148","2023-07-28T00:30:00Z","America Leagues Cup","Nashville SC-Toluca","Double Chance","Double Chance","Double Chance","Double Chance","Double Chance","DOUBLE CHANCE","Toluca","Toluca","Toluca","Toluca Or Draw","Toluca","Toluca",-133,-139,-130,-135,-140,-125
"149","2023-07-28T00:00:00Z","America Leagues Cup","Guadalajara-FC Cincinnati","Double Chance","Double Chance","Double Chance","Double Chance","Double Chance",NA,"FC Cincinnati","FC Cincinnati","FC Cincinnati","FC Cincinnati Or Draw","FC Cincinnati",NA,-345,-385,-330,-345,-330,NA
"150","2023-07-28T00:00:00Z","America Leagues Cup","Guadalajara-FC Cincinnati","Double Chance","Double Chance","Double Chance","Double Chance","Double Chance",NA,"Guadalajara","Guadalajara","Guadalajara","Guadalajara Or Draw","Guadalajara",NA,-133,-132,-340,-140,-140,NA
"151","2023-07-28T02:00:00Z","America Leagues Cup","Club America-St. Louis City","Double Chance","Double Chance","Double Chance","Double Chance","Double Chance",NA,"Club America","Club America","Club America","Club America Or Draw","Club America",NA,-286,-278,-330,-270,-300,NA
"152","2023-07-28T02:00:00Z","America Leagues Cup","Club America-St. Louis City","Double Chance","Double Chance","Double Chance","Double Chance","Double Chance",NA,"St. Louis City","St. Louis City","St. Louis City","St. Louis City Or Draw","St. Louis City",NA,-152,-180,-155,-165,-160,NA
"153","2023-07-28T00:30:00Z","America Leagues Cup","Minnesota Utd-Chicago Fire","Draw No Bet","Tie No Bet","Tie No Bet","Draw No Bet","Tie No Bet","DRAW NO BET","Chicago Fire","Chicago Fire","Chicago Fire","Chicago Fire","Chicago Fire","Chicago Fire",190,180,210,190,250,220
"154","2023-07-28T00:30:00Z","America Leagues Cup","Minnesota Utd-Chicago Fire","Draw No Bet","Tie No Bet","Tie No Bet","Draw No Bet","Tie No Bet","DRAW NO BET","Minnesota Utd","Minnesota Utd","Minnesota Utd","Minnesota Utd","Minnesota Utd","Minnesota Utd",-286,-265,-275,-260,-350,-290
"155","2023-07-28T00:30:00Z","America Leagues Cup","Nashville SC-Toluca","Draw No Bet","Tie No Bet","Tie No Bet","Draw No Bet","Tie No Bet","DRAW NO BET","Nashville SC","Nashville SC","Nashville SC","Nashville SC","Nashville SC","Nashville SC",-217,-205,-205,-190,-210,-200
"156","2023-07-28T00:30:00Z","America Leagues Cup","Nashville SC-Toluca","Draw No Bet","Tie No Bet","Tie No Bet","Draw No Bet","Tie No Bet","DRAW NO BET","Toluca","Toluca","Toluca","Toluca","Toluca","Toluca",150,148,165,140,160,160
"157","2023-07-28T00:00:00Z","America Leagues Cup","Guadalajara-FC Cincinnati","Draw No Bet","Tie No Bet","Tie No Bet","Draw No Bet","Tie No Bet",NA,"FC Cincinnati","FC Cincinnati","FC Cincinnati","FC Cincinnati","FC Cincinnati",NA,-213,-225,-190,-190,-200,NA
"158","2023-07-28T00:00:00Z","America Leagues Cup","Guadalajara-FC Cincinnati","Draw No Bet","Tie No Bet","Tie No Bet","Draw No Bet","Tie No Bet",NA,"Guadalajara","Guadalajara","Guadalajara","Guadalajara","Guadalajara",NA,150,160,155,140,155,NA
"159","2023-07-28T02:00:00Z","America Leagues Cup","Club America-St. Louis City","Draw No Bet","Tie No Bet","Tie No Bet","Draw No Bet","Tie No Bet",NA,"Club America","Club America","Club America","Club America","Club America",NA,-175,-152,-160,-180,-165,NA
"160","2023-07-28T02:00:00Z","America Leagues Cup","Club America-St. Louis City","Draw No Bet","Tie No Bet","Tie No Bet","Draw No Bet","Tie No Bet",NA,"St. Louis City","St. Louis City","St. Louis City","St. Louis City","St. Louis City",NA,125,112,130,135,130,NA
"161","2023-07-28T00:30:00Z","America Leagues Cup","Minnesota Utd-Chicago Fire","Match Result","Regular Time","Moneyline","90 Minutes","Moneyline","MATCH RESULT","Chicago Fire","Chicago Fire","Chicago Fire","Chicago Fire","Chicago Fire","Chicago Fire",275,280,320,325,360,330
"162","2023-07-28T00:30:00Z","America Leagues Cup","Minnesota Utd-Chicago Fire","Match Result","Regular Time","Moneyline","90 Minutes","Moneyline","MATCH RESULT","Draw","Draw","Draw","Draw","Draw","Draw",250,265,285,265,260,280
"163","2023-07-28T00:30:00Z","America Leagues Cup","Minnesota Utd-Chicago Fire","Match Result","Regular Time","Moneyline","90 Minutes","Moneyline","MATCH RESULT","Minnesota Utd","Minnesota Utd","Minnesota Utd","Minnesota Utd","Minnesota Utd","Minnesota Utd",-133,-112,-125,-123,-145,-125
"164","2023-07-28T00:30:00Z","America Leagues Cup","Nashville SC-Toluca","Match Result","Regular Time","Moneyline","90 Minutes","Moneyline","MATCH RESULT","Draw","Draw","Draw","Draw","Draw","Draw",230,260,260,245,240,250
"165","2023-07-28T00:30:00Z","America Leagues Cup","Nashville SC-Toluca","Match Result","Regular Time","Moneyline","90 Minutes","Moneyline","MATCH RESULT","Nashville SC","Nashville SC","Nashville SC","Nashville SC","Nashville SC","Nashville SC",-108,105,100,104,-105,-100
"166","2023-07-28T00:30:00Z","America Leagues Cup","Nashville SC-Toluca","Match Result","Regular Time","Moneyline","90 Minutes","Moneyline","MATCH RESULT","Toluca","Toluca","Toluca","Toluca","Toluca","Toluca",230,240,265,255,240,250
"167","2023-07-28T00:00:00Z","America Leagues Cup","Guadalajara-FC Cincinnati","Match Result","Regular Time","Moneyline","90 Minutes","Moneyline",NA,"Draw","Draw","Draw","Draw","Draw",NA,240,250,255,255,240,NA
"168","2023-07-28T00:00:00Z","America Leagues Cup","Guadalajara-FC Cincinnati","Match Result","Regular Time","Moneyline","90 Minutes","Moneyline",NA,"FC Cincinnati","FC Cincinnati","FC Cincinnati","FC Cincinnati","FC Cincinnati",NA,-100,100,105,-106,-100,NA
"169","2023-07-28T00:00:00Z","America Leagues Cup","Guadalajara-FC Cincinnati","Match Result","Regular Time","Moneyline","90 Minutes","Moneyline",NA,"Guadalajara","Guadalajara","Guadalajara","Guadalajara","Guadalajara",NA,240,260,250,275,240,NA
"170","2023-07-28T02:00:00Z","America Leagues Cup","Club America-St. Louis City","Match Result","Regular Time","Moneyline","90 Minutes","Moneyline",NA,"Club America","Club America","Club America","Club America","Club America",NA,110,135,120,124,110,NA
"171","2023-07-28T02:00:00Z","America Leagues Cup","Club America-St. Louis City","Match Result","Regular Time","Moneyline","90 Minutes","Moneyline",NA,"Draw","Draw","Draw","Draw","Draw",NA,240,240,260,240,230,NA
"172","2023-07-28T02:00:00Z","America Leagues Cup","Club America-St. Louis City","Match Result","Regular Time","Moneyline","90 Minutes","Moneyline",NA,"St. Louis City","St. Louis City","St. Louis City","St. Louis City","St. Louis City",NA,200,200,215,210,210,NA
"173","2023-07-28T00:30:00Z","America Leagues Cup","Minnesota Utd-Chicago Fire","Total Goals (0.5)","Total Goals 0.5","Over/Under 0.5","Total Match Goals Over/Under 0.5 Goals","Over/Under 0.5 Goals",NA,"Over 0.5","Over","Over","Over 0.5","Over 0.5",NA,-2500,-2500,-8000,-2000,-2400,NA
"174","2023-07-28T00:30:00Z","America Leagues Cup","Minnesota Utd-Chicago Fire","Total Goals (0.5)","Total Goals 0.5","Over/Under 0.5","Total Match Goals Over/Under 0.5 Goals","Over/Under 0.5 Goals",NA,"Under 0.5","Under","Under","Under 0.5","Under 0.5",NA,950,1150,1200,800,730,NA
"175","2023-07-28T00:30:00Z","America Leagues Cup","Nashville SC-Toluca","Total Goals (0.5)","Total Goals 0.5","Over/Under 0.5","Total Match Goals Over/Under 0.5 Goals","Over/Under 0.5 Goals",NA,"Over 0.5","Over","Over","Over 0.5","Over 0.5",NA,-2222,-2500,-5000,-2000,-2000,NA
"176","2023-07-28T00:30:00Z","America Leagues Cup","Nashville SC-Toluca","Total Goals (0.5)","Total Goals 0.5","Over/Under 0.5","Total Match Goals Over/Under 0.5 Goals","Over/Under 0.5 Goals",NA,"Under 0.5","Under","Under","Under 0.5","Under 0.5",NA,875,1150,1100,800,670,NA
"177","2023-07-28T00:00:00Z","America Leagues Cup","Guadalajara-FC Cincinnati","Total Goals (0.5)","Total Goals 0.5","Over/Under 0.5","Total Match Goals Over/Under 0.5 Goals","Over/Under 0.5 Goals",NA,"Over 0.5","Over","Over","Over 0.5","Over 0.5",NA,-2000,-2500,-5000,-2000,-2000,NA
